,Grant.Application.ID,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15,Year
7666,7667,0,2B,10A,,4/08/08,370399,40.0,321299,40.0,350501,20.0,0,0.0,0,0.0,730299,40.0,780107,40.0,710599,20.0,0,0.0,0,0.0,35542,CHIEF_INVESTIGATOR,1965.0,Australia,English,548,7,,,0.0,1.0,2.0,5.0,6.0,2.0,1977,CHIEF_INVESTIGATOR,1965.0,North America,,548,7,Yes ,>10 to 15,0.0,1.0,0.0,1.0,1.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7667,7668,0,2B,10A,,4/08/08,360101,40.0,399901,30.0,370107,30.0,0,0.0,0,0.0,750604,50.0,750599,30.0,750601,20.0,0,0.0,0,0.0,116057,CHIEF_INVESTIGATOR,1970.0,Australia,,828,7,,Less than 0,0.0,2.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7668,7669,0,2B,10A,,4/08/08,250501,40.0,250405,30.0,250606,30.0,0,0.0,0,0.0,671401,60.0,670704,20.0,680303,20.0,0,0.0,0,0.0,135862,CHIEF_INVESTIGATOR,1975.0,New Zealand,,2053,19,,,1.0,3.0,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7669,7670,0,2B,10A,,4/08/08,440103,50.0,390405,30.0,440104,20.0,0,0.0,0,0.0,750404,50.0,750499,30.0,750505,20.0,0,0.0,0,0.0,66397,CHIEF_INVESTIGATOR,1950.0,Australia,,803,7,Yes ,more than 15,0.0,1.0,0.0,3.0,4.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7670,7671,0,2B,10A,,4/08/08,430108,50.0,430101,30.0,430110,20.0,0,0.0,0,0.0,750901,40.0,750902,40.0,780107,20.0,0,0.0,0,0.0,66462,CHIEF_INVESTIGATOR,1955.0,Australia,,653,7,,Less than 0,0.0,3.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7672,7673,0,2B,10A,,4/08/08,440199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,780199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,490032,CHIEF_INVESTIGATOR,1975.0,Australia,,803,7,,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7673,7674,0,2B,10A,,4/08/08,430101,50.0,430107,40.0,420399,10.0,0,0.0,0,0.0,750901,50.0,750902,40.0,750403,10.0,0,0.0,0,0.0,77477,CHIEF_INVESTIGATOR,1945.0,Australia,,653,7,Yes ,Less than 0,0.0,2.0,0.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7676,7677,0,2B,10A,,4/08/08,340205,50.0,360203,50.0,0,0.0,0,0.0,0,0.0,729901,100.0,0,0.0,0,0.0,0,0.0,0,0.0,8142,CHIEF_INVESTIGATOR,1970.0,,,,,,,0.0,0.0,0.0,3.0,5.0,2.0,64237,CHIEF_INVESTIGATOR,1955.0,Australia,,1678,13,Yes ,>5 to 10,1.0,0.0,0.0,0.0,0.0,0.0,119982,CHIEF_INVESTIGATOR,1970.0,Australia,,1678,13,Yes ,>=0 to 5,0.0,2.0,1.0,4.0,5.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7678,7679,0,2B,10A,,4/08/08,349999,100.0,0,0.0,0,0.0,0,0.0,0,0.0,720299,100.0,0,0.0,0,0.0,0,0.0,0,0.0,744982,CHIEF_INVESTIGATOR,1980.0,Western Europe,,1578,13,Yes ,>=0 to 5,2.0,0.0,0.0,1.0,0.0,0.0,64127,CHIEF_INVESTIGATOR,1945.0,Australia,,1578,13,Yes ,more than 15,0.0,0.0,0.0,0.0,0.0,0.0,69952,CHIEF_INVESTIGATOR,1960.0,Australia,,1578,13,Yes ,>10 to 15,0.0,1.0,3.0,9.0,14.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7680,7681,0,2B,10A,,4/08/08,380105,80.0,380101,20.0,0,0.0,0,0.0,0,0.0,750306,80.0,730218,20.0,0,0.0,0,0.0,0,0.0,55552,CHIEF_INVESTIGATOR,1975.0,Australia,,2558,25,,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7681,7682,0,2B,10A,,4/08/08,300507,100.0,0,0.0,0,0.0,0,0.0,0,0.0,670501,50.0,670502,50.0,0,0.0,0,0.0,0,0.0,20497,CHIEF_INVESTIGATOR,1965.0,Middle East and Africa,Other,1258,34,Yes ,>5 to 10,2.0,1.0,0.0,16.0,2.0,2.0,500367,CHIEF_INVESTIGATOR,1965.0,Western Europe,,1258,34,Yes ,>=0 to 5,1.0,3.0,0.0,0.0,0.0,0.0,66717,CHIEF_INVESTIGATOR,1960.0,Australia,,1258,34,Yes ,>10 to 15,0.0,4.0,0.0,7.0,2.0,1.0,66077,CHIEF_INVESTIGATOR,1960.0,Australia,,1258,34,Yes ,more than 15,0.0,1.0,3.0,42.0,14.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7682,7683,0,2B,10A,,4/08/08,260101,40.0,260303,30.0,270101,30.0,0,0.0,0,0.0,770402,40.0,770502,40.0,640402,20.0,0,0.0,0,0.0,974507,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,3123,31,Yes ,>=0 to 5,1.0,1.0,4.0,3.0,4.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7683,7684,0,2B,10A,,4/08/08,270707,100.0,0,0.0,0,0.0,0,0.0,0,0.0,780105,100.0,0,0.0,0,0.0,0,0.0,0,0.0,20357,PRINCIPAL_SUPERVISOR,1965.0,The Americas,English,3268,31,Yes ,>5 to 10,2.0,1.0,2.0,15.0,10.0,1.0,926112,CHIEF_INVESTIGATOR,1975.0,Western Europe,Other,3268,31,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7684,7685,0,2B,10A,,4/08/08,430101,50.0,370601,30.0,430199,20.0,0,0.0,0,0.0,750901,50.0,770802,30.0,770502,20.0,0,0.0,0,0.0,81907,CHIEF_INVESTIGATOR,1945.0,Australia,,998,1,,>=0 to 5,1.0,2.0,0.0,1.0,0.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7687,7688,0,2B,10A,,4/08/08,240301,40.0,250105,30.0,240202,30.0,0,0.0,0,0.0,670899,40.0,640105,30.0,780102,30.0,0,0.0,0,0.0,4302,CHIEF_INVESTIGATOR,1965.0,Australia,,3198,31,Yes ,>10 to 15,6.0,6.0,2.0,13.0,14.0,10.0,1812,CHIEF_INVESTIGATOR,1955.0,Australia,,3048,31,Yes ,>10 to 15,3.0,2.0,0.0,0.0,0.0,0.0,80332,CHIEF_INVESTIGATOR,1930.0,,,,,,,0.0,0.0,1.0,7.0,4.0,4.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7689,7690,0,2B,10A,,4/08/08,230202,70.0,290502,30.0,0,0.0,0,0.0,0,0.0,780101,60.0,700302,30.0,700199,10.0,0,0.0,0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7690,7691,0,2B,10A,,4/08/08,260109,60.0,260108,40.0,0,0.0,0,0.0,0,0.0,780104,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1012,CHIEF_INVESTIGATOR,1945.0,Australia,English,3123,31,Yes ,>5 to 10,3.0,2.0,13.0,2.0,15.0,0.0,80197,CHIEF_INVESTIGATOR,1950.0,Australia,English,3123,31,Yes ,>5 to 10,3.0,7.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7691,7692,0,2B,10A,,4/08/08,240101,100.0,0,0.0,0,0.0,0,0.0,0,0.0,780102,100.0,0,0.0,0,0.0,0,0.0,0,0.0,885632,CHIEF_INVESTIGATOR,1960.0,Australia,,3198,31,,Less than 0,0.0,2.0,4.0,14.0,7.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7693,7694,0,2B,10A,,4/08/08,270108,70.0,270301,30.0,0,0.0,0,0.0,0,0.0,730101,40.0,670403,40.0,630199,20.0,0,0.0,0,0.0,3362,CHIEF_INVESTIGATOR,1970.0,Australia,,2603,25,Yes ,>5 to 10,3.0,2.0,8.0,11.0,3.0,3.0,594857,CHIEF_INVESTIGATOR,1975.0,New Zealand,,2603,25,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7695,7696,0,2B,10A,,4/08/08,440203,40.0,430108,40.0,420307,20.0,0,0.0,0,0.0,750902,40.0,750401,40.0,750306,20.0,0,0.0,0,0.0,764597,CHIEF_INVESTIGATOR,1965.0,,,,,Yes ,,1.0,2.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7696,7697,0,2B,10A,,4/08/08,270205,60.0,270201,20.0,270304,20.0,0,0.0,0,0.0,630106,70.0,730101,30.0,0,0.0,0,0.0,0,0.0,4797,CHIEF_INVESTIGATOR,1965.0,Australia,,2853,25,,Less than 0,2.0,1.0,0.0,3.0,4.0,4.0,357,CHIEF_INVESTIGATOR,1960.0,Australia,,2853,25,Yes ,>10 to 15,1.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7697,7698,0,2B,10A,,4/08/08,280108,60.0,291004,40.0,0,0.0,0,0.0,0,0.0,700103,100.0,0,0.0,0,0.0,0,0.0,0,0.0,112562,CHIEF_INVESTIGATOR,1970.0,Australia,,2163,19,Yes ,>=0 to 5,1.0,2.0,2.0,0.0,1.0,1.0,487812,CHIEF_INVESTIGATOR,1965.0,Western Europe,Other,2163,19,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7698,7699,0,2B,10A,,4/08/08,321209,40.0,321214,30.0,321299,30.0,0,0.0,0,0.0,730203,40.0,730218,30.0,730219,30.0,0,0.0,0,0.0,14782,CHIEF_INVESTIGATOR,1955.0,Great Britain,,2768,25,Yes ,>10 to 15,0.0,1.0,0.0,5.0,10.0,9.0,9502,CHIEF_INVESTIGATOR,1950.0,South Africa,,978,25,Yes ,>10 to 15,3.0,4.0,0.0,0.0,0.0,0.0,67847,CHIEF_INVESTIGATOR,1955.0,Great Britain,,2768,25,Yes ,more than 15,1.0,1.0,1.0,42.0,25.0,13.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7699,7700,0,2B,10A,,4/08/08,230119,60.0,280208,40.0,0,0.0,0,0.0,0,0.0,660403,40.0,660504,30.0,720404,30.0,0,0.0,0,0.0,1937,CHIEF_INVESTIGATOR,1970.0,Australia,,2153,19,Yes ,>5 to 10,1.0,1.0,8.0,13.0,1.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7700,7701,0,2B,10A,,4/08/08,270403,40.0,270105,40.0,300203,20.0,0,0.0,0,0.0,620501,60.0,620504,20.0,740301,20.0,0,0.0,0,0.0,79742,CHIEF_INVESTIGATOR,1950.0,Great Britain,,3028,31,,Less than 0,1.0,3.0,1.0,19.0,20.0,7.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7703,7704,0,2B,10A,,4/08/08,310104,40.0,380199,30.0,280211,30.0,0,0.0,0,0.0,760299,70.0,710502,30.0,0,0.0,0,0.0,0,0.0,11617,CHIEF_INVESTIGATOR,1965.0,Australia,,1033,1,Yes ,>10 to 15,0.0,0.0,0.0,2.0,1.0,5.0,81117,CHIEF_INVESTIGATOR,1950.0,Great Britain,English,2253,19,,Less than 0,1.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
7704,7705,0,2B,10A,,4/08/08,390302,40.0,390303,30.0,360104,30.0,0,0.0,0,0.0,750599,50.0,750503,30.0,750406,20.0,0,0.0,0,0.0,82467,CHIEF_INVESTIGATOR,1950.0,Australia,,3658,22,,Less than 0,0.0,2.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
